         160          51
   0.46894409938E+01   0.27450980392E+00  -0.46716041366E-02
   0.47204968944E+01   0.27450980392E+00  -0.51301977323E-02
   0.47515527950E+01   0.27450980392E+00  -0.55232779144E-02
   0.47826086957E+01   0.27450980392E+00  -0.57617559201E-02
   0.48136645963E+01   0.27450980392E+00  -0.54727995000E-02
   0.48447204969E+01   0.27450980392E+00  -0.42550318676E-02
   0.48757763975E+01   0.27450980392E+00  -0.13724959885E-02
   0.49068322981E+01   0.27450980392E+00   0.44444945182E-02
   0.49378881988E+01   0.27450980392E+00   0.12236034368E-01
   0.49689440994E+01   0.27450980392E+00   0.00000000000E+00
   0.00000000000E+00   0.29411764706E+00   0.00000000000E+00
   0.31055900621E-01   0.29411764706E+00   0.23276177693E-03
   0.62111801242E-01   0.29411764706E+00  -0.35385352382E-01
   0.93167701863E-01   0.29411764706E+00  -0.16335408116E-01
   0.12422360248E+00   0.29411764706E+00  -0.64760848735E-01
   0.15527950311E+00   0.29411764706E+00  -0.41037249332E-01
   0.18633540373E+00   0.29411764706E+00  -0.86277633030E-01
   0.21739130435E+00   0.29411764706E+00  -0.65125719805E-01
   0.24844720497E+00   0.29411764706E+00  -0.10010657804E+00
   0.27950310559E+00   0.29411764706E+00  -0.83934588729E-01
   0.31055900621E+00   0.29411764706E+00  -0.10711900000E+00
   0.34161490683E+00   0.29411764706E+00  -0.96214189267E-01
   0.37267080745E+00   0.29411764706E+00  -0.10886436950E+00
   0.40372670807E+00   0.29411764706E+00  -0.10279571175E+00
   0.43478260870E+00   0.29411764706E+00  -0.10713029175E+00
   0.46583850932E+00   0.29411764706E+00  -0.10525670469E+00
   0.49689440994E+00   0.29411764706E+00  -0.10343644634E+00
   0.52795031056E+00   0.29411764706E+00  -0.10506771728E+00
   0.55900621118E+00   0.29411764706E+00  -0.98832783719E-01
   0.59006211180E+00   0.29411764706E+00  -0.10329803846E+00
   0.62111801242E+00   0.29411764706E+00  -0.93954377746E-01
   0.65217391304E+00   0.29411764706E+00  -0.10064681963E+00
   0.68322981366E+00   0.29411764706E+00  -0.89161931441E-01
   0.71428571429E+00   0.29411764706E+00  -0.97563482982E-01
   0.74534161491E+00   0.29411764706E+00  -0.84659116814E-01
   0.77639751553E+00   0.29411764706E+00  -0.94344350214E-01
   0.80745341615E+00   0.29411764706E+00  -0.80561076811E-01
   0.83850931677E+00   0.29411764706E+00  -0.91187363811E-01
   0.86956521739E+00   0.29411764706E+00  -0.76928000427E-01
   0.90062111801E+00   0.29411764706E+00  -0.88220556977E-01
   0.93167701863E+00   0.29411764706E+00  -0.73781974599E-01
   0.96273291925E+00   0.29411764706E+00  -0.85519489570E-01
   0.99378881988E+00   0.29411764706E+00  -0.71117704482E-01
   0.10248447205E+01   0.29411764706E+00  -0.83120759652E-01
   0.10559006211E+01   0.29411764706E+00  -0.68910986617E-01
   0.10869565217E+01   0.29411764706E+00  -0.81033393403E-01
   0.11180124224E+01   0.29411764706E+00  -0.67125695238E-01
   0.11490683230E+01   0.29411764706E+00  -0.79248126635E-01
   0.11801242236E+01   0.29411764706E+00  -0.65719259199E-01
   0.12111801242E+01   0.29411764706E+00  -0.77744505327E-01
   0.12422360248E+01   0.29411764706E+00  -0.64646678844E-01
   0.12732919255E+01   0.29411764706E+00  -0.76496017560E-01
   0.13043478261E+01   0.29411764706E+00  -0.63863299432E-01
   0.13354037267E+01   0.29411764706E+00  -0.75473636951E-01
   0.13664596273E+01   0.29411764706E+00  -0.63326618282E-01
   0.13975155280E+01   0.29411764706E+00  -0.74648169428E-01
   0.14285714286E+01   0.29411764706E+00  -0.62997378356E-01
   0.14596273292E+01   0.29411764706E+00  -0.73991731053E-01
   0.14906832298E+01   0.29411764706E+00  -0.62840148033E-01
   0.15217391304E+01   0.29411764706E+00  -0.73478607792E-01
   0.15527950311E+01   0.29411764706E+00  -0.62823537544E-01
   0.15838509317E+01   0.29411764706E+00  -0.73085684233E-01
   0.16149068323E+01   0.29411764706E+00  -0.62920165549E-01
   0.16459627329E+01   0.29411764706E+00  -0.72792580554E-01
   0.16770186335E+01   0.29411764706E+00  -0.63106462349E-01
   0.17080745342E+01   0.29411764706E+00  -0.72581601269E-01
   0.17391304348E+01   0.29411764706E+00  -0.63362375457E-01
   0.17701863354E+01   0.29411764706E+00  -0.72437571374E-01
   0.18012422360E+01   0.29411764706E+00  -0.63671026039E-01
   0.18322981366E+01   0.29411764706E+00  -0.72347613215E-01
   0.18633540373E+01   0.29411764706E+00  -0.64018350346E-01
   0.18944099379E+01   0.29411764706E+00  -0.72300899812E-01
   0.19254658385E+01   0.29411764706E+00  -0.64392748531E-01
   0.19565217391E+01   0.29411764706E+00  -0.72288407047E-01
   0.19875776398E+01   0.29411764706E+00  -0.64784754213E-01
   0.20186335404E+01   0.29411764706E+00  -0.72302677618E-01
   0.20496894410E+01   0.29411764706E+00  -0.65186731688E-01
   0.20807453416E+01   0.29411764706E+00  -0.72337603227E-01
   0.21118012422E+01   0.29411764706E+00  -0.65592603354E-01
   0.21428571429E+01   0.29411764706E+00  -0.72388227522E-01
   0.21739130435E+01   0.29411764706E+00  -0.65997607273E-01
   0.22049689441E+01   0.29411764706E+00  -0.72450569986E-01
   0.22360248447E+01   0.29411764706E+00  -0.66398083364E-01
   0.22670807453E+01   0.29411764706E+00  -0.72521469830E-01
   0.22981366460E+01   0.29411764706E+00  -0.66791286025E-01
   0.23291925466E+01   0.29411764706E+00  -0.72598448450E-01
   0.23602484472E+01   0.29411764706E+00  -0.67175220819E-01
   0.23913043478E+01   0.29411764706E+00  -0.72679588889E-01
   0.24223602484E+01   0.29411764706E+00  -0.67548502931E-01
   0.24534161491E+01   0.29411764706E+00  -0.72763430844E-01
   0.24844720497E+01   0.29411764706E+00  -0.67910235236E-01
   0.25155279503E+01   0.29411764706E+00  -0.72848879880E-01
   0.25465838509E+01   0.29411764706E+00  -0.68259904100E-01
   0.25776397516E+01   0.29411764706E+00  -0.72935129662E-01
   0.26086956522E+01   0.29411764706E+00  -0.68597291213E-01
   0.26397515528E+01   0.29411764706E+00  -0.73021596152E-01
   0.26708074534E+01   0.29411764706E+00  -0.68922399889E-01
   0.27018633540E+01   0.29411764706E+00  -0.73107862866E-01
   0.27329192547E+01   0.29411764706E+00  -0.69235394536E-01
   0.27639751553E+01   0.29411764706E+00  -0.73193636208E-01
   0.27950310559E+01   0.29411764706E+00  -0.69536552049E-01
   0.28260869565E+01   0.29411764706E+00  -0.73278710254E-01
   0.28571428571E+01   0.29411764706E+00  -0.69826223914E-01
   0.28881987578E+01   0.29411764706E+00  -0.73362940128E-01
   0.29192546584E+01   0.29411764706E+00  -0.70104808315E-01
   0.29503105590E+01   0.29411764706E+00  -0.73446223250E-01
   0.29813664596E+01   0.29411764706E+00  -0.70372731020E-01
   0.30124223602E+01   0.29411764706E+00  -0.73528488362E-01
   0.30434782609E+01   0.29411764706E+00  -0.70630434601E-01
   0.30745341615E+01   0.29411764706E+00  -0.73609690986E-01
   0.31055900621E+01   0.29411764706E+00  -0.70878375841E-01
   0.31366459627E+01   0.29411764706E+00  -0.73689816333E-01
   0.31677018634E+01   0.29411764706E+00  -0.71117029608E-01
   0.31987577640E+01   0.29411764706E+00  -0.73768888697E-01
   0.32298136646E+01   0.29411764706E+00  -0.71346902392E-01
   0.32608695652E+01   0.29411764706E+00  -0.73846987077E-01
   0.32919254658E+01   0.29411764706E+00  -0.71568550942E-01
   0.33229813665E+01   0.29411764706E+00  -0.73924271741E-01
   0.33540372671E+01   0.29411764706E+00  -0.71782613149E-01
   0.33850931677E+01   0.29411764706E+00  -0.74001011867E-01
   0.34161490683E+01   0.29411764706E+00  -0.71989846060E-01
   0.34472049689E+01   0.29411764706E+00  -0.74077637363E-01
   0.34782608696E+01   0.29411764706E+00  -0.72191173502E-01
   0.35093167702E+01   0.29411764706E+00  -0.74154773549E-01
   0.35403726708E+01   0.29411764706E+00  -0.72387751742E-01
   0.35714285714E+01   0.29411764706E+00  -0.74233329991E-01
   0.36024844720E+01   0.29411764706E+00  -0.72581009337E-01
   0.36335403727E+01   0.29411764706E+00  -0.74314494421E-01
   0.36645962733E+01   0.29411764706E+00  -0.72772722075E-01
   0.36956521739E+01   0.29411764706E+00  -0.74399853903E-01
   0.37267080745E+01   0.29411764706E+00  -0.72964872940E-01
   0.37577639752E+01   0.29411764706E+00  -0.74490978854E-01
   0.37888198758E+01   0.29411764706E+00  -0.73159360111E-01
   0.38198757764E+01   0.29411764706E+00  -0.74589316805E-01
   0.38509316770E+01   0.29411764706E+00  -0.73356677963E-01
   0.38819875776E+01   0.29411764706E+00  -0.74692616446E-01
   0.39130434783E+01   0.29411764706E+00  -0.73550836272E-01
   0.39440993789E+01   0.29411764706E+00  -0.74790308845E-01
   0.39751552795E+01   0.29411764706E+00  -0.73723288542E-01
   0.40062111801E+01   0.29411764706E+00  -0.74850561304E-01
   0.40372670807E+01   0.29411764706E+00  -0.73822864979E-01
   0.40683229814E+01   0.29411764706E+00  -0.74806848428E-01
   0.40993788820E+01   0.29411764706E+00  -0.73789735006E-01
   0.41304347826E+01   0.29411764706E+00  -0.74635962295E-01
   0.41614906832E+01   0.29411764706E+00  -0.73670558196E-01
   0.41925465839E+01   0.29411764706E+00  -0.74457219161E-01
   0.42236024845E+01   0.29411764706E+00  -0.73632460272E-01
   0.42546583851E+01   0.29411764706E+00  -0.74437201787E-01
   0.42857142857E+01   0.29411764706E+00  -0.73788520153E-01
   0.43167701863E+01   0.29411764706E+00  -0.74610073067E-01
   0.43478260870E+01   0.29411764706E+00  -0.74094616024E-01
   0.43788819876E+01   0.29411764706E+00  -0.74881838800E-01
   0.44099378882E+01   0.29411764706E+00  -0.74446500247E-01
   0.44409937888E+01   0.29411764706E+00  -0.75167243938E-01
   0.44720496894E+01   0.29411764706E+00  -0.74798777155E-01
   0.45031055901E+01   0.29411764706E+00  -0.75460509166E-01
   0.45341614907E+01   0.29411764706E+00  -0.75181427984E-01
   0.45652173913E+01   0.29411764706E+00  -0.75815418722E-01
   0.45962732919E+01   0.29411764706E+00  -0.75667827423E-01
   0.46273291925E+01   0.29411764706E+00  -0.76317155661E-01
   0.46583850932E+01   0.29411764706E+00  -0.76356527333E-01
   0.46894409938E+01   0.29411764706E+00  -0.77058479277E-01
   0.47204968944E+01   0.29411764706E+00  -0.77299943044E-01
   0.47515527950E+01   0.29411764706E+00  -0.77962846476E-01
   0.47826086957E+01   0.29411764706E+00  -0.78114711480E-01
   0.48136645963E+01   0.29411764706E+00  -0.78111365740E-01
   0.48447204969E+01   0.29411764706E+00  -0.76866505158E-01
   0.48757763975E+01   0.29411764706E+00  -0.74045931052E-01
   0.49068322981E+01   0.29411764706E+00  -0.67291059582E-01
   0.49378881988E+01   0.29411764706E+00  -0.53328099678E-01
   0.49689440994E+01   0.29411764706E+00   0.00000000000E+00
   0.00000000000E+00   0.31372549020E+00   0.00000000000E+00
   0.31055900621E-01   0.31372549020E+00   0.17521449224E-01
   0.62111801242E-01   0.31372549020E+00   0.10215905118E-02
   0.93167701863E-01   0.31372549020E+00   0.14745857465E-01
   0.12422360248E+00   0.31372549020E+00  -0.76359673146E-05
   0.15527950311E+00   0.31372549020E+00   0.92320350565E-02
   0.18633540373E+00   0.31372549020E+00  -0.26799575867E-02
   0.21739130435E+00   0.31372549020E+00   0.32559070734E-02
   0.24844720497E+00   0.31372549020E+00  -0.56835094361E-02
   0.27950310559E+00   0.31372549020E+00  -0.15406881582E-02
   0.31055900621E+00   0.31372549020E+00  -0.79862452543E-02
   0.34161490683E+00   0.31372549020E+00  -0.45777249090E-02
   0.37267080745E+00   0.31372549020E+00  -0.91873223155E-02
   0.40372670807E+00   0.31372549020E+00  -0.60336361012E-02
   0.43478260870E+00   0.31372549020E+00  -0.93545917973E-02
   0.46583850932E+00   0.31372549020E+00  -0.63671815637E-02
   0.49689440994E+00   0.31372549020E+00  -0.87638967969E-02
   0.52795031056E+00   0.31372549020E+00  -0.60227083142E-02
   0.55900621118E+00   0.31372549020E+00  -0.77221031392E-02
   0.59006211180E+00   0.31372549020E+00  -0.53287233425E-02
   0.62111801242E+00   0.31372549020E+00  -0.64841743786E-02
   0.65217391304E+00   0.31372549020E+00  -0.44993110523E-02
   0.68322981366E+00   0.31372549020E+00  -0.52298915085E-02
   0.71428571429E+00   0.31372549020E+00  -0.36653825835E-02
   0.74534161491E+00   0.31372549020E+00  -0.40698687379E-02
   0.77639751553E+00   0.31372549020E+00  -0.29025647376E-02
   0.80745341615E+00   0.31372549020E+00  -0.30616692299E-02
   0.83850931677E+00   0.31372549020E+00  -0.22494452818E-02
   0.86956521739E+00   0.31372549020E+00  -0.22263342167E-02
   0.90062111801E+00   0.31372549020E+00  -0.17194630129E-02
   0.93167701863E+00   0.31372549020E+00  -0.15618901161E-02
   0.96273291925E+00   0.31372549020E+00  -0.13097742841E-02
   0.99378881988E+00   0.31372549020E+00  -0.10533864788E-02
   0.10248447205E+01   0.31372549020E+00  -0.10083142173E-02
   0.10559006211E+01   0.31372549020E+00  -0.67992087709E-03
   0.10869565217E+01   0.31372549020E+00  -0.79908511007E-03
   0.11180124224E+01   0.31372549020E+00  -0.41920764637E-03
   0.11490683230E+01   0.31372549020E+00  -0.66560982479E-03
   0.11801242236E+01   0.31372549020E+00  -0.25022305880E-03
   0.12111801242E+01   0.31372549020E+00  -0.59279300334E-03
   0.12422360248E+01   0.31372549020E+00  -0.15445431809E-03
   0.12732919255E+01   0.31372549020E+00  -0.56764997154E-03
   0.13043478261E+01   0.31372549020E+00  -0.11624689274E-03
   0.13354037267E+01   0.31372549020E+00  -0.57937539775E-03
   0.13664596273E+01   0.31372549020E+00  -0.12265590932E-03
   0.13975155280E+01   0.31372549020E+00  -0.61910853723E-03
   0.14285714286E+01   0.31372549020E+00  -0.16308604865E-03
   0.14596273292E+01   0.31372549020E+00  -0.67961061308E-03
   0.14906832298E+01   0.31372549020E+00  -0.22888859934E-03
   0.15217391304E+01   0.31372549020E+00  -0.75495913742E-03
   0.15527950311E+01   0.31372549020E+00  -0.31299737330E-03
   0.15838509317E+01   0.31372549020E+00  -0.84029643106E-03
   0.16149068323E+01   0.31372549020E+00  -0.40963126157E-03
   0.16459627329E+01   0.31372549020E+00  -0.93163608579E-03
   0.16770186335E+01   0.31372549020E+00  -0.51406338297E-03
   0.17080745342E+01   0.31372549020E+00  -0.10257180535E-02
   0.17391304348E+01   0.31372549020E+00  -0.62244549839E-03
   0.17701863354E+01   0.31372549020E+00  -0.11199000780E-02
   0.18012422360E+01   0.31372549020E+00  -0.73167389308E-03
   0.18322981366E+01   0.31372549020E+00  -0.12120743281E-02
   0.18633540373E+01   0.31372549020E+00  -0.83928436709E-03
   0.18944099379E+01   0.31372549020E+00  -0.13006004797E-02
   0.19254658385E+01   0.31372549020E+00  -0.94336669523E-03
   0.19565217391E+01   0.31372549020E+00  -0.13842489632E-02
   0.19875776398E+01   0.31372549020E+00  -0.10424917026E-02
   0.20186335404E+01   0.31372549020E+00  -0.14621502165E-02
   0.20496894410E+01   0.31372549020E+00  -0.11356464648E-02
   0.20807453416E+01   0.31372549020E+00  -0.15337474577E-02
   0.21118012422E+01   0.31372549020E+00  -0.12221749561E-02
   0.21428571429E+01   0.31372549020E+00  -0.15987517246E-02
   0.21739130435E+01   0.31372549020E+00  -0.13017227618E-02
   0.22049689441E+01   0.31372549020E+00  -0.16570987613E-02
   0.22360248447E+01   0.31372549020E+00  -0.13741853278E-02
   0.22670807453E+01   0.31372549020E+00  -0.17089078593E-02
   0.22981366460E+01   0.31372549020E+00  -0.14396597296E-02
   0.23291925466E+01   0.31372549020E+00  -0.17544430475E-02
   0.23602484472E+01   0.31372549020E+00  -0.14984002167E-02
   0.23913043478E+01   0.31372549020E+00  -0.17940771255E-02
   0.24223602484E+01   0.31372549020E+00  -0.15507778890E-02
   0.24534161491E+01   0.31372549020E+00  -0.18282590447E-02
   0.24844720497E+01   0.31372549020E+00  -0.15972448403E-02
   0.25155279503E+01   0.31372549020E+00  -0.18574850755E-02
   0.25465838509E+01   0.31372549020E+00  -0.16383030465E-02
   0.25776397516E+01   0.31372549020E+00  -0.18822740592E-02
   0.26086956522E+01   0.31372549020E+00  -0.16744781771E-02
   0.26397515528E+01   0.31372549020E+00  -0.19031469707E-02
   0.26708074534E+01   0.31372549020E+00  -0.17062983556E-02
   0.27018633540E+01   0.31372549020E+00  -0.19206108840E-02
   0.27329192547E+01   0.31372549020E+00  -0.17342778775E-02
   0.27639751553E+01   0.31372549020E+00  -0.19351472774E-02
   0.27950310559E+01   0.31372549020E+00  -0.17589057537E-02
   0.28260869565E+01   0.31372549020E+00  -0.19472047007E-02
   0.28571428571E+01   0.31372549020E+00  -0.17806388456E-02
   0.28881987578E+01   0.31372549020E+00  -0.19571955947E-02
   0.29192546584E+01   0.31372549020E+00  -0.17998996092E-02
   0.29503105590E+01   0.31372549020E+00  -0.19654971087E-02
   0.29813664596E+01   0.31372549020E+00  -0.18170780271E-02
   0.30124223602E+01   0.31372549020E+00  -0.19724561247E-02
   0.30434782609E+01   0.31372549020E+00  -0.18325378528E-02
   0.30745341615E+01   0.31372549020E+00  -0.19783978483E-02
   0.31055900621E+01   0.31372549020E+00  -0.18466273849E-02
   0.31366459627E+01   0.31372549020E+00  -0.19836389998E-02
   0.31677018634E+01   0.31372549020E+00  -0.18596940573E-02
   0.31987577640E+01   0.31372549020E+00  -0.19885050781E-02
   0.32298136646E+01   0.31372549020E+00  -0.18721053889E-02
   0.32608695652E+01   0.31372549020E+00  -0.19933521537E-02
   0.32919254658E+01   0.31372549020E+00  -0.18842733659E-02
   0.33229813665E+01   0.31372549020E+00  -0.19985960771E-02
   0.33540372671E+01   0.31372549020E+00  -0.18966879758E-02
   0.33850931677E+01   0.31372549020E+00  -0.20047431948E-02
   0.34161490683E+01   0.31372549020E+00  -0.19099548899E-02
   0.34472049689E+01   0.31372549020E+00  -0.20124369422E-02
   0.34782608696E+01   0.31372549020E+00  -0.19248408464E-02
   0.35093167702E+01   0.31372549020E+00  -0.20224912221E-02
   0.35403726708E+01   0.31372549020E+00  -0.19423239704E-02
   0.35714285714E+01   0.31372549020E+00  -0.20359540951E-02
   0.36024844720E+01   0.31372549020E+00  -0.19636214703E-02
   0.36335403727E+01   0.31372549020E+00  -0.20540887981E-02
   0.36645962733E+01   0.31372549020E+00  -0.19901974727E-02
   0.36956521739E+01   0.31372549020E+00  -0.20783947326E-02
   0.37267080745E+01   0.31372549020E+00  -0.20235741966E-02
   0.37577639752E+01   0.31372549020E+00  -0.21101643854E-02
   0.37888198758E+01   0.31372549020E+00  -0.20648164738E-02
   0.38198757764E+01   0.31372549020E+00  -0.21499546040E-02
   0.38509316770E+01   0.31372549020E+00  -0.21130203185E-02
   0.38819875776E+01   0.31372549020E+00  -0.21943731711E-02
   0.39130434783E+01   0.31372549020E+00  -0.21607282121E-02
   0.39440993789E+01   0.31372549020E+00  -0.22315109816E-02
   0.39751552795E+01   0.31372549020E+00  -0.21885796092E-02
   0.40062111801E+01   0.31372549020E+00  -0.22320371831E-02
   0.40372670807E+01   0.31372549020E+00  -0.21542703809E-02
   0.40683229814E+01   0.31372549020E+00  -0.21459691938E-02
   0.40993788820E+01   0.31372549020E+00  -0.20173387050E-02
   0.41304347826E+01   0.31372549020E+00  -0.19645959227E-02
   0.41614906832E+01   0.31372549020E+00  -0.18229613235E-02
   0.41925465839E+01   0.31372549020E+00  -0.17873426541E-02
   0.42236024845E+01   0.31372549020E+00  -0.17043066070E-02
   0.42546583851E+01   0.31372549020E+00  -0.17449118925E-02
   0.42857142857E+01   0.31372549020E+00  -0.17507151219E-02
   0.43167701863E+01   0.31372549020E+00  -0.18665526187E-02
   0.43478260870E+01   0.31372549020E+00  -0.19319005638E-02
   0.43788819876E+01   0.31372549020E+00  -0.20832623906E-02
   0.44099378882E+01   0.31372549020E+00  -0.21693571638E-02
   0.44409937888E+01   0.31372549020E+00  -0.23295214743E-02
   0.44720496894E+01   0.31372549020E+00  -0.24270319329E-02
   0.45031055901E+01   0.31372549020E+00  -0.25997685193E-02
   0.45341614907E+01   0.31372549020E+00  -0.27278934521E-02
   0.45652173913E+01   0.31372549020E+00  -0.29357806864E-02
   0.45962732919E+01   0.31372549020E+00  -0.31277458010E-02
   0.46273291925E+01   0.31372549020E+00  -0.33964366718E-02
   0.46583850932E+01   0.31372549020E+00  -0.36819600671E-02
   0.46894409938E+01   0.31372549020E+00  -0.40093819466E-02
   0.47204968944E+01   0.31372549020E+00  -0.43518528676E-02
   0.47515527950E+01   0.31372549020E+00  -0.46063661502E-02
   0.47826086957E+01   0.31372549020E+00  -0.47199526675E-02
   0.48136645963E+01   0.31372549020E+00  -0.44002091899E-02
   0.48447204969E+01   0.31372549020E+00  -0.33386347408E-02
   0.48757763975E+01   0.31372549020E+00  -0.95959675491E-03
   0.49068322981E+01   0.31372549020E+00   0.37942456977E-02
   0.49378881988E+01   0.31372549020E+00   0.10117184164E-01
   0.49689440994E+01   0.31372549020E+00   0.00000000000E+00
   0.00000000000E+00   0.33333333333E+00   0.00000000000E+00
   0.31055900621E-01   0.33333333333E+00  -0.45285025224E-02
   0.62111801242E-01   0.33333333333E+00  -0.26787029062E-01
   0.93167701863E-01   0.33333333333E+00  -0.15918364415E-01
   0.12422360248E+00   0.33333333333E+00  -0.49557105171E-01
   0.15527950311E+00   0.33333333333E+00  -0.33355978208E-01
   0.18633540373E+00   0.33333333333E+00  -0.66576065288E-01
   0.21739130435E+00   0.33333333333E+00  -0.51045008801E-01
   0.24844720497E+00   0.33333333333E+00  -0.77733289097E-01
   0.27950310559E+00   0.33333333333E+00  -0.65390866841E-01
   0.31055900621E+00   0.33333333333E+00  -0.83677438152E-01
   0.34161490683E+00   0.33333333333E+00  -0.75162314610E-01
   0.37267080745E+00   0.33333333333E+00  -0.85544316165E-01
   0.40372670807E+00   0.33333333333E+00  -0.80707464235E-01
   0.43478260870E+00   0.33333333333E+00  -0.84626964790E-01
   0.46583850932E+00   0.33333333333E+00  -0.83041186873E-01
   0.49689440994E+00   0.33333333333E+00  -0.82053852697E-01
   0.52795031056E+00   0.33333333333E+00  -0.83213219897E-01
   0.55900621118E+00   0.33333333333E+00  -0.78644178058E-01
   0.59006211180E+00   0.33333333333E+00  -0.82044322274E-01
   0.62111801242E+00   0.33333333333E+00  -0.74924209140E-01
   0.65217391304E+00   0.33333333333E+00  -0.80102115407E-01
   0.68322981366E+00   0.33333333333E+00  -0.71209871750E-01
   0.71428571429E+00   0.33333333333E+00  -0.77763917111E-01
   0.74534161491E+00   0.33333333333E+00  -0.67685828732E-01
   0.77639751553E+00   0.33333333333E+00  -0.75281046036E-01
   0.80745341615E+00   0.33333333333E+00  -0.64457879234E-01
   0.83850931677E+00   0.33333333333E+00  -0.72821164112E-01
   0.86956521739E+00   0.33333333333E+00  -0.61582294773E-01
   0.90062111801E+00   0.33333333333E+00  -0.70492937920E-01
   0.93167701863E+00   0.33333333333E+00  -0.59081970382E-01
   0.96273291925E+00   0.33333333333E+00  -0.68361559630E-01
   0.99378881988E+00   0.33333333333E+00  -0.56956515246E-01
   0.10248447205E+01   0.33333333333E+00  -0.66460224998E-01
   0.10559006211E+01   0.33333333333E+00  -0.55189624334E-01
   0.10869565217E+01   0.33333333333E+00  -0.64799404737E-01
   0.11180124224E+01   0.33333333333E+00  -0.53754843915E-01
   0.11490683230E+01   0.33333333333E+00  -0.63374295515E-01
   0.11801242236E+01   0.33333333333E+00  -0.52620022463E-01
   0.12111801242E+01   0.33333333333E+00  -0.62170546776E-01
   0.12422360248E+01   0.33333333333E+00  -0.51750593983E-01
   0.12732919255E+01   0.33333333333E+00  -0.61168449922E-01
   0.13043478261E+01   0.33333333333E+00  -0.51111877509E-01
   0.13354037267E+01   0.33333333333E+00  -0.60345869976E-01
   0.13664596273E+01   0.33333333333E+00  -0.50670601719E-01
   0.13975155280E+01   0.33333333333E+00  -0.59680213458E-01
   0.14285714286E+01   0.33333333333E+00  -0.50395848363E-01
   0.14596273292E+01   0.33333333333E+00  -0.59149687072E-01
   0.14906832298E+01   0.33333333333E+00  -0.50259572880E-01
   0.15217391304E+01   0.33333333333E+00  -0.58734047682E-01
   0.15527950311E+01   0.33333333333E+00  -0.50236824259E-01
   0.15838509317E+01   0.33333333333E+00  -0.58414995277E-01
   0.16149068323E+01   0.33333333333E+00  -0.50305756751E-01
   0.16459627329E+01   0.33333333333E+00  -0.58176322322E-01
   0.16770186335E+01   0.33333333333E+00  -0.50447503753E-01
   0.17080745342E+01   0.33333333333E+00  -0.58003903761E-01
   0.17391304348E+01   0.33333333333E+00  -0.50645967070E-01
   0.17701863354E+01   0.33333333333E+00  -0.57885589315E-01
   0.18012422360E+01   0.33333333333E+00  -0.50887560916E-01
   0.18322981366E+01   0.33333333333E+00  -0.57811041904E-01
   0.18633540373E+01   0.33333333333E+00  -0.51160938682E-01
   0.18944099379E+01   0.33333333333E+00  -0.57771551992E-01
   0.19254658385E+01   0.33333333333E+00  -0.51456721281E-01
   0.19565217391E+01   0.33333333333E+00  -0.57759847017E-01
   0.19875776398E+01   0.33333333333E+00  -0.51767238724E-01
   0.20186335404E+01   0.33333333333E+00  -0.57769907300E-01
   0.20496894410E+01   0.33333333333E+00  -0.52086291374E-01
   0.20807453416E+01   0.33333333333E+00  -0.57796794563E-01
   0.21118012422E+01   0.33333333333E+00  -0.52408933672E-01
   0.21428571429E+01   0.33333333333E+00  -0.57836495740E-01
   0.21739130435E+01   0.33333333333E+00  -0.52731280900E-01
   0.22049689441E+01   0.33333333333E+00  -0.57885782766E-01
   0.22360248447E+01   0.33333333333E+00  -0.53050338195E-01
   0.22670807453E+01   0.33333333333E+00  -0.57942087899E-01
   0.22981366460E+01   0.33333333333E+00  -0.53363850330E-01
   0.23291925466E+01   0.33333333333E+00  -0.58003393656E-01
   0.23602484472E+01   0.33333333333E+00  -0.53670170587E-01
   0.23913043478E+01   0.33333333333E+00  -0.58068136224E-01
   0.24223602484E+01   0.33333333333E+00  -0.53968146952E-01
   0.24534161491E+01   0.33333333333E+00  -0.58135121255E-01
   0.24844720497E+01   0.33333333333E+00  -0.54257024008E-01
   0.25155279503E+01   0.33333333333E+00  -0.58203451011E-01
   0.25465838509E+01   0.33333333333E+00  -0.54536359024E-01
   0.25776397516E+01   0.33333333333E+00  -0.58272461911E-01
   0.26086956522E+01   0.33333333333E+00  -0.54805950895E-01
   0.26397515528E+01   0.33333333333E+00  -0.58341671668E-01
   0.26708074534E+01   0.33333333333E+00  -0.55065780708E-01
   0.27018633540E+01   0.33333333333E+00  -0.58410735272E-01
   0.27329192547E+01   0.33333333333E+00  -0.55315962875E-01
   0.27639751553E+01   0.33333333333E+00  -0.58479409050E-01
   0.27950310559E+01   0.33333333333E+00  -0.55556705853E-01
   0.28260869565E+01   0.33333333333E+00  -0.58547522320E-01
   0.28571428571E+01   0.33333333333E+00  -0.55788281481E-01
   0.28881987578E+01   0.33333333333E+00  -0.58614955927E-01
   0.29192546584E+01   0.33333333333E+00  -0.56011002398E-01
   0.29503105590E+01   0.33333333333E+00  -0.58681627165E-01
   0.29813664596E+01   0.33333333333E+00  -0.56225206552E-01
   0.30124223602E+01   0.33333333333E+00  -0.58747480966E-01
   0.30434782609E+01   0.33333333333E+00  -0.56431248536E-01
   0.30745341615E+01   0.33333333333E+00  -0.58812486372E-01
   0.31055900621E+01   0.33333333333E+00  -0.56629497576E-01
   0.31366459627E+01   0.33333333333E+00  -0.58876639178E-01
   0.31677018634E+01   0.33333333333E+00  -0.56820341027E-01
   0.31987577640E+01   0.33333333333E+00  -0.58939969901E-01
   0.32298136646E+01   0.33333333333E+00  -0.57004195910E-01
